"rank","global_rank","so_answer_id"
5086,48867,"42154142"
5087,48873,"12833868"
5088,48885,"21424636"
5089,48900,"25988083"
5090,48902,"27587098"
5091,48911,"6796148"
5092,48915,"17744131"
5093,48920,"29976063"
5094,48924,"23371166"
5095,48930,"11806102"
5096,48951,"9206087"
5097,48952,"14509556"
5098,48953,"4537782"
5099,48965,"35218704"
5100,48972,"17002363"
5101,48978,"32363995"
5102,48980,"10706091"
5103,49010,"7955271"
5104,49025,"44220531"
5105,49033,"6360959"
5106,49041,"6360964"
5107,49055,"33491622"
5108,49062,"8271657"
5109,49083,"16187777"
5110,49098,"25533407"
5111,49111,"27977171"
5112,49138,"31111413"
5113,49143,"36975611"
5114,49207,"45539662"
5115,49210,"45540246"
5116,49219,"28073238"
5117,49228,"24647205"
5118,49234,"19853138"
5119,49241,"21083823"
5120,49242,"26957411"
5121,49243,"25345758"
5122,49252,"15138939"
5123,49263,"28535177"
5124,49275,"33329489"
5125,49298,"12067022"
5126,49299,"12114597"
5127,49303,"25221700"
5128,49314,"28595898"
5129,49316,"6026665"
5130,49331,"40887739"
5131,49334,"41565144"
5132,49351,"39923934"
5133,49352,"31849176"
5134,49359,"31848934"
5135,49390,"30936563"
5136,49398,"17226644"
5137,49408,"33835595"
5138,49412,"33834886"
5139,49443,"29061179"
5140,49445,"10368488"
5141,49485,"25564537"
5142,49500,"26329242"
5143,49513,"21795731"
5144,49515,"20686300"
5145,49518,"26217278"
5146,49521,"27438463"
5147,49525,"5366607"
5148,49532,"26716111"
5149,49539,"40641845"
5150,49540,"28594590"
5151,49566,"1577712"
5152,49588,"44345378"
5153,49592,"28784263"
5154,49600,"1358378"
5155,49601,"18521373"
5156,49609,"18521421"
5157,49617,"6277566"
5158,49623,"33639202"
5159,49627,"1792077"
5160,49636,"9655533"
5161,49640,"45240978"
5162,49643,"24878824"
5163,49686,"31435396"
5164,49692,"9574444"
5165,49707,"25668716"
5166,49716,"26072756"
5167,49745,"24194049"
5168,49748,"29225833"
5169,49770,"12465689"
5170,49774,"40712940"
5171,49777,"18776343"
5172,49782,"34720973"
5173,49787,"19946165"
5174,49795,"44644947"
5175,49810,"29208012"
5176,49819,"17451130"
5177,49849,"25143085"
5178,49851,"30111661"
5179,49868,"26634702"
5180,49901,"33253043"
5181,49908,"28484609"
5182,49922,"45368517"
5183,49951,"45895856"
5184,49973,"28051526"
5185,49981,"35289460"
5186,50001,"32362085"
5187,50018,"7161188"
5188,50049,"12581408"
5189,50071,"28599122"
5190,50072,"12581447"
5191,50109,"1830256"
5192,50112,"6711372"
5193,50114,"17120685"
5194,50140,"23314941"
5195,50147,"29653690"
5196,50156,"34779660"
5197,50171,"46131076"
5198,50193,"37046253"
5199,50222,"21455676"
5200,50224,"6028522"
5201,50263,"14165112"
5202,50285,"26574616"
5203,50302,"13446096"
5204,50309,"26069821"
5205,50320,"30223044"
5206,50335,"32483425"
5207,50356,"2056484"
5208,50368,"27844438"
5209,50387,"39792601"
5210,50412,"40688791"
5211,50437,"15222886"
5212,50440,"10571089"
5213,50465,"10261501"
5214,50476,"33750732"
5215,50484,"40890742"
5216,50486,"17958873"
5217,50504,"30417175"
5218,50528,"8669225"
5219,50536,"38624826"
5220,50547,"31329897"
5221,50553,"31329869"
5222,50567,"12264243"
5223,50582,"25368502"
5224,50584,"29925159"
5225,50599,"8969529"
5226,50604,"20248273"
5227,50605,"35458092"
5228,50616,"34511987"
5229,50620,"41031931"
5230,50622,"34510983"
5231,50624,"26951780"
5232,50629,"33775210"
5233,50641,"27738199"
5234,50645,"33350867"
5235,50653,"25279154"
5236,50660,"37887225"
5237,50662,"42151104"
5238,50667,"35455799"
5239,50668,"4056929"
5240,50703,"972651"
5241,50718,"34396775"
5242,50730,"33750900"
5243,50754,"42248375"
5244,50777,"35288505"
5245,50783,"35816614"
5246,50794,"36441426"
5247,50801,"29023694"
5248,50817,"20443923"
5249,50828,"5521678"
5250,50841,"14926146"
5251,50871,"12888945"
5252,50883,"31717081"
5253,50922,"5511422"
5254,50924,"35643468"
5255,50927,"25956084"
5256,50944,"24300342"
5257,50954,"21605878"
5258,51017,"6682757"
5259,51029,"19582978"
5260,51035,"33664260"
5261,51041,"13115510"
5262,51087,"6957144"
5263,51133,"31045003"
5264,51155,"50501489"
5265,51159,"38390065"
5266,51165,"42425713"
5267,51237,"27483808"
5268,51241,"38627743"
5269,51243,"27483835"
5270,51268,"4752833"
5271,51308,"23636500"
5272,51339,"44893751"
5273,51340,"27360187"
5274,51343,"31454520"
5275,51366,"26825860"
5276,51367,"14252849"
5277,51368,"28306290"
5278,51378,"34202958"
5279,51407,"31639188"
5280,51409,"43361637"
5281,51421,"41319645"
5282,51424,"36869147"
5283,51428,"2942392"
5284,51433,"44276773"
5285,51438,"31363172"
5286,51443,"24068391"
5287,51448,"25343346"
5288,51463,"32448787"
5289,51500,"30573002"
5290,51503,"14922293"
5291,51567,"22243681"
5292,51579,"26419359"
5293,51585,"29384285"
5294,51591,"26419432"
5295,51601,"19271236"
5296,51604,"7691491"
5297,51610,"29402814"
5298,51611,"39268032"
5299,51641,"43196674"
5300,51657,"20647715"
5301,51658,"25143809"
5302,51661,"30616337"
5303,51678,"40059717"
5304,51705,"1672135"
5305,51706,"1672137"
5306,51710,"19137045"
5307,51711,"28642225"
5308,51729,"8909992"
5309,51732,"12859562"
5310,51764,"42140273"
5311,51778,"11825743"
5312,51779,"11825712"
5313,51781,"43573766"
5314,51792,"17348172"
5315,51794,"17348218"
5316,51811,"32105968"
5317,51813,"37022078"
5318,51814,"37022101"
5319,51821,"37021705"
5320,51825,"32106028"
5321,51826,"35358423"
5322,51844,"6299595"
5323,51872,"16232659"
5324,51885,"26151702"
5325,51898,"8471268"
5326,51912,"47058060"
5327,51919,"27623513"
5328,51921,"19338429"
5329,51930,"16748618"
5330,51937,"6624234"
5331,51943,"14997123"
5332,51944,"42311579"
5333,51947,"541356"
5334,51956,"26336102"
5335,51961,"24989774"
5336,51977,"4601329"
5337,51991,"29361491"
5338,52005,"8616196"
5339,52025,"7208750"
5340,52062,"3859538"
5341,52099,"29771774"
5342,52115,"36509741"
5343,52150,"19392512"
5344,52151,"15809397"
5345,52157,"26483500"
5346,52158,"26483349"
5347,52160,"29595987"
5348,52164,"21409883"
5349,52191,"41159587"
5350,52214,"5786412"
5351,52227,"42674871"
5352,52245,"720925"
5353,52248,"6210882"
5354,52252,"26029687"
5355,52290,"36991051"
5356,52315,"3715652"
5357,52319,"3715674"
5358,52327,"29256037"
5359,52334,"19406806"
5360,52351,"20107720"
5361,52366,"29870452"
5362,52432,"15241591"
5363,52456,"44508310"
5364,52458,"39656282"
5365,52482,"23330016"
5366,52515,"32836104"
5367,52519,"8524162"
5368,52530,"19015397"
5369,52549,"30510135"
5370,52578,"22164996"
5371,52597,"20226168"
5372,52600,"6542132"
5373,52605,"29131722"
5374,52613,"19299663"
5375,52616,"21035463"
5376,52636,"31073524"
5377,52652,"21259100"
5378,52693,"42302077"
5379,52768,"5370235"
5380,52808,"21402002"
5381,52814,"33952721"
5382,52815,"7542255"
5383,52859,"21964596"
5384,52861,"20967774"
5385,52873,"40293024"
5386,52890,"33968180"
5387,52904,"25367658"
5388,52908,"40116022"
5389,52918,"8444671"
5390,52926,"35776877"
5391,52943,"29940790"
5392,53003,"36225587"
5393,53016,"11695708"
5394,53022,"24237310"
5395,53092,"9834570"
5396,53153,"28915600"
5397,53166,"26811651"
5398,53168,"35833438"
5399,53170,"1274930"
5400,53178,"39674499"
5401,53182,"4681667"
5402,53202,"41497422"
5403,53215,"688458"
5404,53237,"15954371"
5405,53250,"7021913"
5406,53281,"18053441"
5407,53286,"17428583"
5408,53291,"19139118"
5409,53296,"15165740"
5410,53301,"25587795"
5411,53363,"22787108"
5412,53381,"12397643"
5413,53385,"38811560"
5414,53400,"18797028"
5415,53430,"14047375"
5416,53448,"29822232"
5417,53466,"35005358"
5418,53475,"6509096"
5419,53478,"30239397"
5420,53489,"41288296"
5421,53496,"41288300"
5422,53618,"36261389"
5423,53641,"24701835"
5424,53662,"14794736"
5425,53705,"30803077"
5426,53721,"24709496"
5427,53809,"22629089"
5428,53829,"22629098"
5429,53864,"29850158"
5430,53883,"38585461"
5431,53887,"26640586"
5432,53907,"42232452"
5433,53911,"965985"
5434,53921,"29109921"
5435,53951,"27848636"
5436,53953,"8735138"
5437,53957,"23134994"
5438,53964,"37402588"
5439,53968,"45016575"
5440,53975,"23135136"
5441,53983,"45016813"
5442,53991,"10042226"
5443,54000,"14152912"
5444,54012,"10676165"
5445,54034,"28200703"
5446,54052,"33165601"
5447,54078,"22245440"
5448,54085,"29063676"
5449,54089,"11688226"
5450,54103,"44397937"
5451,54110,"41434449"
5452,54125,"32557440"
5453,54128,"39830564"
5454,54131,"17118129"
5455,54136,"45428282"
5456,54145,"31542774"
5457,54152,"30053108"
5458,54164,"43455598"
5459,54180,"37998978"
5460,54206,"23318628"
5461,54209,"15851151"
5462,54231,"23977591"
5463,54235,"41201948"
5464,54242,"48631526"
5465,54280,"16064532"
5466,54292,"36916057"
5467,54320,"18035986"
5468,54336,"37693314"
5469,54362,"37097420"
5470,54366,"20008786"
5471,54371,"42449919"
5472,54389,"20018932"
5473,54423,"8469447"
5474,54449,"12739534"
5475,54462,"25954056"
5476,54463,"40322210"
5477,54469,"7672888"
5478,54471,"3228854"
5479,54475,"13997400"
5480,54486,"19559505"
5481,54490,"15592077"
5482,54501,"9589614"
5483,54502,"9591382"
5484,54554,"7425519"
5485,54566,"46209904"
5486,54597,"9803609"
5487,54598,"32546326"
5488,54613,"9868516"
5489,54630,"22913245"
5490,54658,"39844109"
5491,54693,"16297306"
5492,54697,"30954808"
5493,54703,"35398702"
5494,54745,"27453028"
5495,54756,"34280018"
5496,54759,"29539142"
5497,54762,"35891870"
5498,54769,"34103404"
5499,54770,"31312985"
5500,54774,"30635968"
5501,54780,"16785087"
5502,54782,"3898707"
5503,54787,"20304125"
5504,54790,"24216875"
5505,54807,"23878923"
5506,54814,"26758033"
5507,54826,"18725885"
5508,54885,"33151415"
5509,54903,"32073626"
5510,54911,"19870411"
5511,54923,"27678524"
5512,54941,"45763180"
5513,54976,"22143547"
5514,54977,"14421978"
5515,55000,"33408108"
5516,55008,"45512209"
5517,55016,"14363375"
5518,55032,"29322289"
5519,55046,"21504423"
5520,55068,"26976977"
5521,55107,"16543879"
5522,55156,"27066710"
5523,55158,"28511702"
5524,55172,"29056530"
5525,55182,"29056532"
5526,55195,"23165005"
5527,55242,"32578049"
5528,55244,"26403163"
5529,55269,"7497735"
5530,55286,"31608726"
5531,55290,"31609900"
5532,55312,"7366608"
5533,55325,"35504078"
5534,55331,"30425126"
5535,55334,"2284647"
5536,55337,"18051202"
5537,55340,"24065106"
5538,55342,"18051188"
5539,55355,"38306485"
5540,55356,"28333625"
5541,55363,"24065107"
5542,55377,"40372852"
5543,55382,"11178029"
5544,55412,"22457514"
5545,55415,"24863884"
5546,55421,"13555639"
5547,55427,"24666003"
5548,55436,"16594317"
5549,55437,"40917459"
5550,55450,"28092690"
5551,55480,"24001276"
5552,55485,"27476710"
5553,55489,"21462337"
5554,55496,"26955897"
5555,55534,"27552854"
5556,55573,"35356636"
5557,55575,"22890537"
5558,55602,"7554784"
5559,55635,"27809863"
5560,55638,"45883419"
5561,55662,"38747596"
5562,55664,"25202501"
5563,55667,"45769637"
5564,55670,"25202519"
5565,55680,"49639343"
5566,55688,"41647730"
5567,55707,"17533186"
5568,55719,"31135716"
5569,55727,"9485835"
5570,55734,"9254267"
5571,55744,"29135874"
5572,55752,"9254298"
5573,55756,"8696083"
5574,55768,"35276018"
5575,55778,"19304888"
5576,55780,"8696070"
5577,55785,"12442825"
5578,55812,"17988795"
5579,55814,"17408024"
5580,55826,"2503909"
5581,55835,"23526774"
5582,55854,"29241742"
5583,55861,"44612023"
5584,55869,"9531712"
5585,55897,"1793444"
5586,55912,"8370224"
5587,55937,"38868877"
5588,55938,"32308966"
5589,55955,"46182278"
5590,56009,"19711728"
5591,56022,"29833866"
5592,56037,"42537586"
5593,56044,"23751491"
5594,56045,"19211409"
5595,56047,"35247842"
5596,56052,"30452580"
5597,56075,"45825356"
5598,56088,"21494587"
5599,56089,"34976374"
5600,56126,"22596985"
5601,56160,"12652361"
5602,56171,"33654110"
5603,56191,"40146637"
5604,56221,"19747174"
5605,56223,"42944237"
5606,56227,"37079185"
5607,56254,"9600275"
5608,56287,"17763452"
5609,56296,"25834021"
5610,56301,"21284379"
5611,56319,"43516593"
5612,56347,"45724384"
5613,56353,"26119419"
5614,56390,"26092552"
5615,56391,"19334844"
5616,56428,"21955120"
5617,56446,"34162736"
5618,56460,"30610114"
5619,56466,"4685604"
5620,56469,"30075313"
5621,56475,"30610193"
5622,56481,"23991391"
5623,56485,"30351193"
5624,56489,"42411792"
5625,56505,"16848195"
5626,56511,"17577138"
5627,56512,"30461263"
5628,56515,"12815148"
5629,56534,"10307791"
5630,56550,"37169681"
5631,56558,"27349656"
5632,56579,"19890341"
5633,56597,"26646502"
5634,56626,"28241264"
5635,56628,"14385295"
5636,56636,"26199400"
5637,56641,"32930933"
5638,56651,"28903647"
5639,56659,"40245420"
5640,56679,"29298137"
5641,56683,"29297218"
5642,56712,"34673195"
5643,56718,"9752971"
5644,56750,"35762915"
5645,56753,"34878367"
5646,56759,"37370570"
5647,56762,"27173152"
5648,56773,"29181480"
5649,56778,"40759643"
5650,56783,"25598304"
5651,56796,"30378984"
5652,56841,"39187320"
5653,56866,"20172483"
5654,56870,"3359319"
5655,56880,"22454971"
5656,56889,"7870705"
5657,56923,"45261147"
5658,56925,"13185555"
5659,56931,"20985654"
5660,56943,"17247141"
5661,56951,"12208914"
5662,56959,"33141445"
5663,56975,"34399109"
5664,56976,"33141457"
5665,56990,"35014605"
5666,57035,"25125191"
5667,57068,"8267449"
5668,57079,"6965150"
5669,57096,"45637505"
5670,57106,"34328411"
5671,57118,"45637393"
5672,57164,"41117391"
5673,57205,"27155350"
5674,57235,"19088692"
5675,57240,"19088975"
5676,57242,"29543781"
5677,57258,"43200955"
5678,57267,"40723689"
5679,57269,"44805856"
5680,57277,"531192"
5681,57298,"43200874"
5682,57308,"43722364"
5683,57323,"31345450"
5684,57328,"32206548"
5685,57350,"32615763"
5686,57351,"21024269"
5687,57353,"8465051"
5688,57360,"19330918"
5689,57364,"8465052"
5690,57454,"14041979"
5691,57485,"34705684"
5692,57504,"21490335"
5693,57516,"33261057"
5694,57531,"19728291"
5695,57541,"22520385"
5696,57549,"23038878"
5697,57553,"18568327"
5698,57568,"41589360"
5699,57588,"23954289"
5700,57597,"16646796"
5701,57598,"35439751"
5702,57623,"47443572"
5703,57624,"47443517"
5704,57633,"3338574"
5705,57650,"33323035"
5706,57652,"25506516"
5707,57670,"41289763"
5708,57677,"14322442"
5709,57690,"28336892"
5710,57703,"38751244"
5711,57727,"27312831"
5712,57735,"27312880"
5713,57766,"22316445"
5714,57783,"18788159"
5715,57798,"40634895"
5716,57811,"41607873"
5717,57831,"41607771"
5718,57833,"23424893"
5719,57870,"12705590"
5720,57874,"31155678"
5721,57882,"41637073"
5722,57891,"18328198"
5723,57905,"31024267"
5724,57948,"41341550"
5725,57961,"25152399"
5726,57966,"42745739"
5727,57978,"31368472"
5728,57982,"32698552"
5729,57992,"25731624"
5730,58002,"20831503"
5731,58026,"22718374"
5732,58049,"28111758"
5733,58057,"26455288"
5734,58085,"10050918"
5735,58090,"37812646"
5736,58099,"8675933"
5737,58101,"23326581"
5738,58107,"1608280"
5739,58125,"11595778"
5740,58158,"26945535"
5741,58160,"15993543"
5742,58176,"24964669"
5743,58181,"40355798"
5744,58194,"46099178"
5745,58195,"18200319"
5746,58202,"38306717"
5747,58204,"44166474"
5748,58212,"44166405"
5749,58239,"32857236"
5750,58249,"20895851"
5751,58260,"30995798"
5752,58280,"29408944"
5753,58283,"29407776"
5754,58286,"5444684"
5755,58288,"25716233"
5756,58294,"18084910"
5757,58300,"30771530"
5758,58301,"34192848"
5759,58313,"45616208"
5760,58319,"10376289"
5761,58327,"36190356"
5762,58329,"22888101"
5763,58344,"34167549"
5764,58349,"6426684"
5765,58353,"18648597"
5766,58365,"23307308"
5767,58377,"30213078"
5768,58383,"19719627"
5769,58406,"31103456"
5770,58441,"43648875"
5771,58442,"21532484"
5772,58446,"39543305"
5773,58470,"39384142"
5774,58487,"36349333"
5775,58491,"27647827"
5776,58496,"7423616"
5777,58509,"38915181"
5778,58516,"17685513"
5779,58519,"38260707"
5780,58537,"30641740"
5781,58554,"45937106"
5782,58566,"45156499"
5783,58585,"33634812"
5784,58605,"13534489"
5785,58630,"13794179"
5786,58670,"31426129"
5787,58671,"24217033"
5788,58687,"47899600"
5789,58719,"6678137"
5790,58724,"17038686"
5791,58741,"29755509"
5792,58793,"25008070"
5793,58820,"39060786"
5794,58826,"46102539"
5795,58834,"7482731"
5796,58847,"46102431"
5797,58873,"32673663"
5798,58878,"4087098"
5799,58880,"52003225"
5800,58886,"32672518"
5801,58890,"32349361"
5802,58891,"2797539"
5803,58907,"17903175"
5804,58912,"32473755"
5805,58938,"29309284"
5806,58953,"43284249"
5807,58965,"18708895"
5808,58967,"7212157"
5809,58992,"15312292"
5810,59017,"31973773"
5811,59019,"31974563"
5812,59048,"46210981"
5813,59079,"35250517"
5814,59085,"35215598"
5815,59102,"30888733"
5816,59126,"16218109"
5817,59134,"16218049"
5818,59151,"41503298"
5819,59180,"49174883"
5820,59185,"28761280"
5821,59191,"24630284"
5822,59193,"49174845"
5823,59201,"20058031"
5824,59232,"26661415"
5825,59245,"30709959"
5826,59251,"17379065"
5827,59283,"31960791"
5828,59301,"32696417"
5829,59302,"31960834"
5830,59319,"31960857"
5831,59320,"2844180"
5832,59321,"3626827"
5833,59356,"43604543"
5834,59390,"26069536"
5835,59401,"19783743"
5836,59405,"47443634"
5837,59408,"8908546"
5838,59410,"38316158"
5839,59429,"41629234"
5840,59459,"44244650"
5841,59482,"34550295"
5842,59517,"11168213"
5843,59520,"45767241"
5844,59526,"30197521"
5845,59535,"43817720"
5846,59583,"34353056"
5847,59599,"40597037"
5848,59619,"9727174"
5849,59621,"9727179"
5850,59639,"27339431"
5851,59640,"28269653"
5852,59645,"33002850"
5853,59702,"16688661"
5854,59714,"25721250"
5855,59718,"44012656"
5856,59720,"34455773"
5857,59722,"34327580"
5858,59737,"8711180"
5859,59742,"44012045"
5860,59750,"44012029"
5861,59793,"7372011"
5862,59819,"47774718"
5863,59854,"28031078"
5864,59858,"24149388"
5865,59866,"39799745"
5866,59870,"18448583"
5867,59895,"20785567"
5868,59910,"39664044"
5869,59913,"44967999"
5870,59922,"5557901"
5871,59936,"19750665"
5872,59971,"27626319"
5873,59977,"32262026"
5874,59983,"16747766"
5875,59985,"31273725"
5876,60003,"16337188"
5877,60035,"37798251"
5878,60076,"26990123"
5879,60115,"9963683"
5880,60119,"11810784"
5881,60151,"9682414"
5882,60186,"44079603"
5883,60197,"27196499"
5884,60210,"31274258"
5885,60223,"25150653"
5886,60229,"17824799"
5887,60249,"42376016"
5888,60251,"17620475"
5889,60263,"41734269"
5890,60279,"2866549"
5891,60312,"35203536"
5892,60315,"28688201"
5893,60319,"18745083"
5894,60327,"34015840"
5895,60329,"20012047"
5896,60390,"15828277"
5897,60429,"12855211"
5898,60454,"49766338"
5899,60479,"21650753"
5900,60515,"35190010"
5901,60521,"28948353"
5902,60523,"35830133"
5903,60531,"28948346"
5904,60551,"13932378"
5905,60556,"25775766"
5906,60558,"42438612"
5907,60577,"21850240"
5908,60581,"17477850"
5909,60593,"45004990"
5910,60608,"40197316"
5911,60628,"11887609"
5912,60629,"27247315"
5913,60644,"41679010"
5914,60664,"42510163"
5915,60697,"39044737"
5916,60698,"8367320"
5917,60702,"8374874"
5918,60717,"30323322"
5919,60718,"20808942"
5920,60719,"48717909"
5921,60747,"5115837"
5922,60772,"36255383"
5923,60789,"6620007"
5924,60805,"26171440"
5925,60809,"45852153"
5926,60819,"30833556"
5927,60824,"6619991"
5928,60851,"7801879"
5929,60855,"17598973"
5930,60857,"19430520"
5931,60864,"40675867"
5932,60868,"7419027"
5933,60905,"24490223"
5934,60916,"36430533"
5935,60921,"16838589"
5936,60923,"47063612"
5937,60933,"6196785"
5938,60955,"47059703"
5939,60976,"41850452"
5940,60998,"27736207"
5941,61019,"37450286"
5942,61026,"2907101"
5943,61041,"2907114"
5944,61043,"2907189"
5945,61063,"23567504"
5946,61065,"21219104"
5947,61070,"44368725"
5948,61072,"21565099"
5949,61074,"41002671"
5950,61085,"41842190"
5951,61114,"12060082"
5952,61128,"11081325"
5953,61131,"37359468"
5954,61165,"27581997"
5955,61171,"19374021"
5956,61182,"2944753"
5957,61183,"8641372"
5958,61185,"28003084"
5959,61189,"24744687"
5960,61190,"17386568"
5961,61204,"30699859"
5962,61209,"41411387"
5963,61229,"43380187"
5964,61350,"21641187"
5965,61438,"42716938"
5966,61445,"11657428"
5967,61454,"10828579"
5968,61459,"19191651"
5969,61508,"42162444"
5970,61532,"9307722"
5971,61549,"40149412"
5972,61572,"43372162"
5973,61595,"31045451"
5974,61648,"40208727"
5975,61663,"15523416"
5976,61674,"5481645"
5977,61678,"27432578"
5978,61685,"35326552"
5979,61705,"6820081"
5980,61712,"27432665"
5981,61716,"35326370"
5982,61736,"38913071"
5983,61746,"34602122"
5984,61747,"38913582"
5985,61767,"37840259"
5986,61779,"27371690"
5987,61783,"25909867"
5988,61795,"18109881"
5989,61798,"41825061"
5990,61808,"27615414"
5991,61810,"10377337"
5992,61814,"35693437"
5993,61820,"33715319"
5994,61844,"27615382"
5995,61864,"15001401"
5996,61866,"38770722"
5997,61882,"25214173"
5998,61908,"12152128"
5999,61913,"8468940"
6000,61923,"4782201"
6001,61993,"9375668"
6002,62010,"25356557"
6003,62017,"29735359"
6004,62034,"20417820"
6005,62045,"51823370"
6006,62060,"35759213"
6007,62065,"45406865"
6008,62067,"41829141"
6009,62071,"33845720"
6010,62087,"47410703"
6011,62166,"29720708"
6012,62204,"11176487"
6013,62212,"14193110"
6014,62215,"29522047"
6015,62219,"9053513"
6016,62244,"36188712"
6017,62247,"39229964"
6018,62258,"19591511"
6019,62266,"20640295"
6020,62278,"45304043"
6021,62283,"40065235"
6022,62341,"18962279"
6023,62347,"3744966"
6024,62352,"28205684"
6025,62361,"24746487"
6026,62373,"3398163"
6027,62405,"14491012"
6028,62410,"36934743"
6029,62414,"27668016"
6030,62418,"35041559"
6031,62478,"44481641"
6032,62479,"43375180"
6033,62504,"15955676"
6034,62539,"2930142"
6035,62556,"35461991"
6036,62560,"17213820"
6037,62563,"27723522"
6038,62566,"14839379"
6039,62570,"14839369"
6040,62578,"29331301"
6041,62587,"30801717"
6042,62601,"44704031"
6043,62640,"10421854"
6044,62647,"30542163"
6045,62673,"45290034"
6046,62680,"13611051"
6047,62699,"38869109"
6048,62706,"17999399"
6049,62714,"38869553"
6050,62719,"17999307"
6051,62728,"17999598"
6052,62758,"30279046"
6053,62765,"39500540"
6054,62778,"646446"
6055,62782,"32741776"
6056,62795,"17469870"
6057,62798,"36674222"
6058,62861,"14742797"
6059,62864,"17872078"
6060,62867,"38544603"
6061,62882,"30976323"
6062,62888,"30976435"
6063,62947,"20108503"
6064,62961,"45162875"
6065,62963,"30225021"
6066,63000,"21612939"
6067,63031,"17846725"
6068,63034,"44965029"
6069,63053,"12242834"
6070,63066,"33380707"
6071,63109,"16350823"
6072,63141,"40295300"
6073,63197,"40856470"
6074,63200,"15954963"
6075,63253,"44011593"
6076,63254,"43085184"
6077,63270,"39059178"
6078,63307,"6144089"
6079,63364,"36733789"
6080,63371,"21383424"
6081,63378,"8677894"
6082,63406,"42628111"
6083,63455,"19937570"
6084,63464,"19937579"
6085,63479,"13265546"
6086,63489,"43130110"
6087,63492,"29528247"
6088,63496,"35587341"
6089,63512,"39988363"
6090,63545,"16371358"
6091,63552,"29303868"
6092,63566,"11341347"
6093,63578,"16548305"
6094,63586,"29304330"
6095,63588,"30630651"
6096,63599,"8928154"
6097,63600,"22721449"
6098,63622,"21498453"
6099,63624,"12887426"
6100,63723,"36560731"
6101,63744,"44536569"
6102,63747,"35069705"
6103,63749,"35123949"
6104,63753,"7684109"
6105,63783,"35123887"
6106,63797,"23318180"
6107,63820,"11377080"
6108,63860,"38292223"
6109,63879,"34181945"
6110,63885,"26958255"
6111,63915,"17528868"
6112,63921,"20979972"
6113,63946,"33379368"
6114,63951,"46590761"
6115,63976,"17528861"
6116,63979,"32159962"
6117,63984,"4309666"
6118,63998,"25835095"
6119,63999,"1688935"
6120,64018,"39141634"
6121,64024,"47077810"
6122,64029,"18571227"
6123,64058,"19924206"
6124,64070,"17945898"
6125,64072,"17945915"
6126,64079,"37070828"
6127,64119,"47728366"
6128,64158,"32314492"
6129,64182,"38019594"
6130,64192,"33624669"
6131,64193,"28875580"
6132,64196,"32111938"
6133,64227,"39312981"
6134,64263,"14047058"
6135,64308,"40533082"
6136,64332,"9037928"
6137,64361,"22300083"
6138,64422,"22715869"
6139,64423,"44914406"
6140,64445,"47502741"
6141,64448,"45537692"
6142,64472,"31356375"
6143,64474,"39936721"
6144,64490,"43466500"
6145,64500,"44389569"
6146,64501,"22798575"
6147,64515,"36964858"
6148,64549,"6281832"
6149,64555,"45298176"
6150,64565,"19727840"
6151,64572,"42522669"
6152,64577,"36076964"
6153,64588,"42974049"
6154,64592,"44079384"
6155,64634,"25254819"
6156,64658,"44631902"
6157,64672,"41780577"
6158,64681,"29835220"
6159,64691,"2261457"
6160,64712,"33593329"
6161,64718,"21571334"
6162,64719,"12862268"
6163,64730,"9430478"
6164,64740,"13585532"
6165,64772,"37108964"
6166,64816,"10237345"
6167,64821,"43353585"
6168,64832,"3221325"
6169,64845,"26474611"
6170,64857,"11496237"
6171,64865,"45470695"
6172,64879,"42582228"
6173,64886,"44348524"
6174,64888,"45237444"
6175,64898,"8754999"
6176,64920,"36034056"
6177,64977,"44318752"
6178,64980,"41928697"
6179,64988,"36623318"
6180,64992,"23248867"
6181,65001,"34516426"
6182,65013,"40471504"
6183,65092,"19949973"
6184,65094,"20465819"
6185,65115,"16072297"
6186,65122,"44822044"
6187,65125,"44821191"
6188,65138,"8822197"
6189,65141,"42759866"
6190,65150,"41379448"
6191,65158,"20087774"
6192,65166,"20200666"
6193,65196,"33703975"
6194,65202,"20200629"
6195,65229,"23534188"
6196,65261,"17079962"
6197,65274,"23534328"
6198,65277,"4338463"
6199,65308,"35233638"
6200,65312,"44823983"
6201,65324,"17037315"
6202,65331,"21853068"
6203,65341,"40010940"
6204,65350,"43049232"
6205,65357,"30297201"
6206,65362,"4249944"
6207,65380,"24720358"
6208,65385,"17421832"
6209,65391,"17422090"
6210,65410,"36835538"
6211,65445,"36091829"
6212,65453,"34743982"
6213,65471,"35845231"
6214,65473,"44844373"
6215,65475,"28684342"
6216,65492,"29069941"
6217,65510,"21341502"
6218,65523,"26326057"
6219,65527,"21341417"
6220,65555,"2497273"
6221,65570,"40404683"
6222,65583,"11478871"
6223,65588,"42589945"
6224,65608,"25178837"
6225,65631,"26795599"
6226,65645,"42989022"
6227,65675,"28028310"
6228,65687,"33209308"
6229,65690,"46188840"
6230,65709,"14779447"
6231,65721,"30491378"
6232,65730,"8136364"
6233,65735,"9676950"
6234,65746,"11761254"
6235,65756,"14779440"
6236,65761,"11761831"
6237,65778,"43361833"
6238,65781,"24794163"
6239,65809,"43136022"
6240,65819,"22571262"
6241,65825,"19297344"
6242,65837,"30300127"
6243,65862,"5554407"
6244,65864,"50095710"
6245,65909,"34147452"
6246,65915,"47923631"
6247,65925,"25083328"
6248,65952,"7611382"
6249,65954,"35593565"
6250,65970,"32263366"
